,Microsec,Flight_Date,SenseLong,SenseLat,CH4,Peak,Source_Name,points,Utmlong,Utmlat
5835,3332000000.0,2022-07-18 17:55:15,-83.5595295,42.4044766,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5595295 42.4044766),289367.0818571886,4697860.172863735
5836,3333000000.0,2022-07-18 17:55:16,-83.5595436,42.4044736,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5595436 42.4044736),289365.91140366945,4697859.874704088
5837,3334000000.0,2022-07-18 17:55:17,-83.5595508,42.4044698,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5595508 42.4044698),289365.30613265163,4697859.470588595
5838,3335000000.0,2022-07-18 17:55:18,-83.5595571,42.404459,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5595571 42.404459),289364.7514972801,4697858.286911958
5839,3336000000.0,2022-07-18 17:55:19,-83.5595745,42.4044528,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5595745 42.4044528),289363.29874539503,4697857.6415897645
5840,3337000000.0,2022-07-18 17:55:20,-83.5595891,42.4044358,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5595891 42.4044358),289362.0402752128,4697855.790014541
5841,3338000000.0,2022-07-18 17:55:21,-83.5596036,42.4044213,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5596036 42.4044213),289360.7984033675,4697854.215808689
5842,3339000000.0,2022-07-18 17:55:22,-83.5596166,42.4044118,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5596166 42.4044118),289359.6967173624,4697853.19311606
5843,3340000000.0,2022-07-18 17:55:23,-83.5596298,42.4043965,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5596298 42.4043965),289358.55915478955,4697851.526847746
5844,3341000000.0,2022-07-18 17:55:24,-83.5596465,42.4043918,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5596465 42.4043918),289357.1690315758,4697851.04636041
5845,3342000000.0,2022-07-18 17:55:25,-83.5596605,42.4043883,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5596605 42.4043883),289356.00513205567,4697850.692430799
5846,3343000000.0,2022-07-18 17:55:26,-83.559673,42.4043808,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.559673 42.4043808),289354.9512896371,4697849.890592168
5847,3344000000.0,2022-07-18 17:55:27,-83.5596901,42.4043798,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5596901 42.4043798),289353.5406329821,4697849.821971508
5848,3345000000.0,2022-07-18 17:55:28,-83.5597025,42.404374,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5597025 42.404374),289352.5007112158,4697849.208664863
5849,3346000000.0,2022-07-18 17:55:29,-83.5597205,42.4043666,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5597205 42.4043666),289350.9945596142,4697848.431577492
5850,3347000000.0,2022-07-18 17:55:30,-83.5597368,42.4043578,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5597368 42.4043578),289349.62362868164,4697847.494806859
5851,3348000000.0,2022-07-18 17:55:31,-83.5597528,42.4043531,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5597528 42.4043531),289348.29111312574,4697847.012584454
5852,3349000000.0,2022-07-18 17:55:32,-83.5597708,42.4043536,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5597708 42.4043536),289346.8114085966,4697847.11276851
5853,3350000000.0,2022-07-18 17:55:33,-83.5597848,42.4043476,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5597848 42.4043476),289345.6391381243,4697846.481223321
5854,3351000000.0,2022-07-18 17:55:34,-83.559803,42.4043543,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.559803 42.4043543),289344.16373067844,4697847.27039499
5855,3352000000.0,2022-07-18 17:55:35,-83.559821,42.404352,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.559821 42.404352),289342.6746520287,4697847.059648587
5856,3353000000.0,2022-07-18 17:55:36,-83.5598351,42.4043578,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5598351 42.4043578),289341.533656923,4697847.73870569
5857,3354000000.0,2022-07-18 17:55:37,-83.5598501,42.4043571,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5598501 42.4043571),289340.29683138925,4697847.698191204
5858,3355000000.0,2022-07-18 17:55:38,-83.5598656,42.4043613,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5598656 42.4043613),289339.0352615259,4697848.203047399
5859,3356000000.0,2022-07-18 17:55:39,-83.5598788,42.4043581,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5598788 42.4043581),289337.93820386846,4697847.880449824
5860,3357000000.0,2022-07-18 17:55:40,-83.5598975,42.4043626,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5598975 42.4043626),289336.4142824515,4697848.426560606
5861,3358000000.0,2022-07-18 17:55:41,-83.5599163,42.4043593,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5599163 42.4043593),289334.85601662076,4697848.106753983
5862,3359000000.0,2022-07-18 17:55:42,-83.5599286,42.4043513,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5599286 42.4043513),289333.81695693894,4697847.248898725
5863,3360000000.0,2022-07-18 17:55:43,-83.5599391,42.4043453,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5599391 42.4043453),289332.93273102486,4697846.608671056
5864,3361000000.0,2022-07-18 17:55:44,-83.5599533,42.404348,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5599533 42.404348),289331.77312770986,4697846.9437325
5865,3362000000.0,2022-07-18 17:55:45,-83.559968,42.40435,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.559968 42.40435),289330.5700314139,4697847.20230198
5866,3363000000.0,2022-07-18 17:55:46,-83.559981,42.4043496,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.559981 42.4043496),289329.49880765215,4697847.190140781
5867,3364000000.0,2022-07-18 17:55:47,-83.559994,42.404351,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.559994 42.404351),289328.43361053837,4697847.37786418
5868,3365000000.0,2022-07-18 17:55:48,-83.5600071,42.4043463,3,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5600071 42.4043463),289327.3397597936,4697846.888449746
5869,3366000000.0,2022-07-18 17:55:49,-83.5600248,42.4043483,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5600248 42.4043483),289325.8897671682,4697847.154464189
5870,3367000000.0,2022-07-18 17:55:50,-83.560042,42.4043521,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560042 42.4043521),289324.4869508144,4697847.619122661
5871,3368000000.0,2022-07-18 17:55:51,-83.5600503,42.404359,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5600503 42.404359),289323.82697344525,4697848.405942119
5872,3369000000.0,2022-07-18 17:55:52,-83.5600628,42.4043566,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5600628 42.4043566),289322.79020271165,4697848.170447426
5873,3370000000.0,2022-07-18 17:55:53,-83.5600805,42.4043635,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5600805 42.4043635),289321.35661694326,4697848.980592678
5874,3371000000.0,2022-07-18 17:55:54,-83.5600913,42.4043681,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5600913 42.4043681),289320.48319206026,4697849.518208219
5875,3372000000.0,2022-07-18 17:55:55,-83.5601118,42.4043763,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5601118 42.4043763),289318.82352303603,4697850.4796631
5876,3373000000.0,2022-07-18 17:55:56,-83.5601283,42.4043796,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5601283 42.4043796),289317.47664272075,4697850.887062529
5877,3374000000.0,2022-07-18 17:55:57,-83.560144,42.4043898,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560144 42.4043898),289316.2187051453,4697852.058700683
5878,3375000000.0,2022-07-18 17:55:58,-83.5601591,42.4043926,3,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5601591 42.4043926),289314.98536933085,4697852.407103032
5879,3376000000.0,2022-07-18 17:55:59,-83.5601775,42.4044018,3,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5601775 42.4044018),289313.50187744986,4697853.47439493
5880,3377000000.0,2022-07-18 17:56:00,-83.5601913,42.4044013,5,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5601913 42.4044013),289312.36448060756,4697853.4531169385
5881,3378000000.0,2022-07-18 17:56:01,-83.5602038,42.4043975,5,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5602038 42.4043975),289311.323022312,4697853.062158282
5882,3379000000.0,2022-07-18 17:56:02,-83.5602128,42.404397,4,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5602128 42.404397),289310.5806593656,4697853.028969033
5883,3380000000.0,2022-07-18 17:56:03,-83.5602268,42.404403,1,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5602268 42.404403),289309.4485676179,4697853.729992748
5884,3381000000.0,2022-07-18 17:56:04,-83.5602395,42.4044058,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5602395 42.4044058),289308.41274933284,4697854.072440451
5885,3382000000.0,2022-07-18 17:56:05,-83.5602565,42.4044085,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5602565 42.4044085),289307.02271173906,4697854.414454601
5886,3383000000.0,2022-07-18 17:56:06,-83.5602695,42.4044133,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5602695 42.4044133),289305.9689010567,4697854.979740983
5887,3384000000.0,2022-07-18 17:56:07,-83.5602858,42.4044156,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5602858 42.4044156),289304.6351334265,4697855.275599706
5888,3385000000.0,2022-07-18 17:56:08,-83.5603056,42.4044215,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5603056 42.4044215),289303.02537518233,4697855.979913418
5889,3386000000.0,2022-07-18 17:56:09,-83.5603205,42.4044231,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5603205 42.4044231),289301.80448202847,4697856.194565515
5890,3387000000.0,2022-07-18 17:56:10,-83.560338,42.404422,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560338 42.404422),289300.3605710572,4697856.115843594
5891,3388000000.0,2022-07-18 17:56:11,-83.560356,42.4044226,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560356 42.4044226),289298.8812033386,4697856.227142581
5892,3389000000.0,2022-07-18 17:56:12,-83.560374,42.4044185,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560374 42.4044185),289297.3860969968,4697855.816521399
5893,3390000000.0,2022-07-18 17:56:13,-83.560382,42.4044031,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560382 42.4044031),289296.676137883,4697854.126252909
5894,3391000000.0,2022-07-18 17:56:14,-83.5603955,42.4044013,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5603955 42.4044013),289295.5590772582,4697853.959872143
5895,3392000000.0,2022-07-18 17:56:15,-83.5604098,42.4044035,3,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5604098 42.4044035),289294.3895723503,4697854.23966462
5896,3393000000.0,2022-07-18 17:56:16,-83.5604246,42.4043991,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5604246 42.4043991),289293.15681664256,4697853.787788572
5897,3394000000.0,2022-07-18 17:56:17,-83.5604326,42.4043936,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5604326 42.4043936),289292.4800086861,4697853.196884897
5898,3395000000.0,2022-07-18 17:56:18,-83.560448,42.4043966,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560448 42.4043966),289291.22265410563,4697853.568245409
5899,3396000000.0,2022-07-18 17:56:19,-83.5604665,42.4043976,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5604665 42.4043976),289289.7034759936,4697853.725205995
5900,3397000000.0,2022-07-18 17:56:20,-83.560488,42.4044051,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560488 42.4044051),289287.9591688652,4697854.611417388
5901,3398000000.0,2022-07-18 17:56:21,-83.5604956,42.4044023,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5604956 42.4044023),289287.3243217874,4697854.319348121
5902,3399000000.0,2022-07-18 17:56:22,-83.5605106,42.4044028,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5605106 42.4044028),289286.0915150551,4697854.412099548
5903,3400000000.0,2022-07-18 17:56:23,-83.560529,42.4044058,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560529 42.4044058),289284.5872647456,4697854.790906894
5904,3401000000.0,2022-07-18 17:56:24,-83.5605565,42.4044186,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5605565 42.4044186),289282.3669151891,4697856.280559718
5905,3402000000.0,2022-07-18 17:56:25,-83.5605598,42.4044003,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5605598 42.4044003),289282.0340446918,4697854.256591544
5906,3403000000.0,2022-07-18 17:56:26,-83.560575,42.4043925,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560575 42.4043925),289280.75698224874,4697853.428150916
5907,3404000000.0,2022-07-18 17:56:27,-83.5605898,42.404388,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5605898 42.404388),289279.5238904713,4697852.965172544
5908,3405000000.0,2022-07-18 17:56:28,-83.5606056,42.4043861,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5606056 42.4043861),289278.21720702085,4697852.793398322
5909,3406000000.0,2022-07-18 17:56:29,-83.560624,42.4043916,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560624 42.4043916),289276.7213291047,4697853.449824647
5910,3407000000.0,2022-07-18 17:56:30,-83.5606388,42.4043885,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5606388 42.4043885),289275.49292560806,4697853.142312656
5911,3408000000.0,2022-07-18 17:56:31,-83.560651,42.4043816,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560651 42.4043816),289274.4657725476,4697852.4063693825
5912,3409000000.0,2022-07-18 17:56:32,-83.560661,42.4043765,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560661 42.4043765),289273.6257048239,4697851.864850255
5913,3410000000.0,2022-07-18 17:56:33,-83.5606745,42.4043758,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5606745 42.4043758),289272.51232699526,4697851.8206247445
5914,3411000000.0,2022-07-18 17:56:34,-83.5606878,42.4043576,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5606878 42.4043576),289271.3568004102,4697849.832582021
5915,3412000000.0,2022-07-18 17:56:35,-83.5607015,42.4043545,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607015 42.4043545),289270.2189246844,4697849.52234068
5916,3413000000.0,2022-07-18 17:56:36,-83.5607141,42.4043431,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607141 42.4043431),289269.143780094,4697848.287679863
5917,3414000000.0,2022-07-18 17:56:37,-83.5607256,42.4043366,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607256 42.4043366),289268.1755744654,4697847.594418787
5918,3415000000.0,2022-07-18 17:56:38,-83.5607413,42.4043358,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607413 42.4043358),289266.8808035267,4697847.544550036
5919,3416000000.0,2022-07-18 17:56:39,-83.560754,42.4043315,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560754 42.4043315),289265.8212070584,4697847.098570999
5920,3417000000.0,2022-07-18 17:56:40,-83.5607715,42.4043308,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607715 42.4043308),289264.3786329911,4697847.064275194
5921,3418000000.0,2022-07-18 17:56:41,-83.5607746,42.404316,3,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607746 42.404316),289264.073938916,4697845.42847547
5922,3419000000.0,2022-07-18 17:56:42,-83.560786,42.4043076,6,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560786 42.4043076),289263.1075988132,4697844.523977717
5923,3420000000.0,2022-07-18 17:56:43,-83.560792,42.4042916,8,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560792 42.4042916),289262.56021858193,4697842.762119959
5924,3421000000.0,2022-07-18 17:56:44,-83.5607993,42.4042863,7,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607993 42.4042863),289261.94168594026,4697842.191691
5925,3422000000.0,2022-07-18 17:56:45,-83.5608013,42.404284,4,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608013 42.404284),289261.7693849874,4697841.941247403
5926,3423000000.0,2022-07-18 17:56:46,-83.5608,42.4042806,4,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608 42.4042806),289261.86498628394,4697841.560461102
5927,3424000000.0,2022-07-18 17:56:47,-83.560796,42.4042778,7,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560796 42.4042778),289262.18480416195,4697841.239601147
5928,3425000000.0,2022-07-18 17:56:48,-83.5607943,42.404277,8,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607943 42.404277),289262.32203295315,4697841.146543967
5929,3426000000.0,2022-07-18 17:56:49,-83.5607921,42.404282,14,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607921 42.404282),289262.5198364892,4697841.696317811
5930,3427000000.0,2022-07-18 17:56:50,-83.5607976,42.404285,18,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5607976 42.404285),289262.0772401113,4697842.043110358
5931,3428000000.0,2022-07-18 17:56:51,-83.560798,42.4042836,20,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560798 42.4042836),289262.0396316778,4697841.888637539
5932,3429000000.0,2022-07-18 17:56:52,-83.5608045,42.4042846,19,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608045 42.4042846),289261.5080380298,4697842.015818446
5933,3430000000.0,2022-07-18 17:56:53,-83.5608038,42.404277,28,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608038 42.404277),289261.5401933174,4697841.170124401
5934,3431000000.0,2022-07-18 17:56:54,-83.5608071,42.404277,28,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608071 42.404277),289261.2686069184,4697841.178315521
5935,3432000000.0,2022-07-18 17:56:55,-83.5608181,42.4042768,21,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608181 42.4042768),289260.3626490746,4697841.183409943
5936,3433000000.0,2022-07-18 17:56:56,-83.5608315,42.4042736,8,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608315 42.4042736),289259.24912612507,4697840.861320982
5937,3434000000.0,2022-07-18 17:56:57,-83.560846,42.4042778,4,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560846 42.4042778),289258.0698587609,4697841.363709764
5938,3435000000.0,2022-07-18 17:56:58,-83.5608548,42.4042775,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608548 42.4042775),289257.34462358797,4697841.352239057
5939,3436000000.0,2022-07-18 17:56:59,-83.560866,42.4042806,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560866 42.4042806),289256.43325859203,4697841.724285247
5940,3437000000.0,2022-07-18 17:57:00,-83.5608763,42.4042803,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5608763 42.4042803),289255.5845750855,4697841.71653805
5941,3438000000.0,2022-07-18 17:57:01,-83.560891,42.4042895,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560891 42.4042895),289254.40559489984,4697842.7746584825
5942,3439000000.0,2022-07-18 17:57:02,-83.5609113,42.404303,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5609113 42.404303),289252.78014352184,4697844.3241815
5943,3440000000.0,2022-07-18 17:57:03,-83.5609191,42.404301,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5609191 42.404301),289252.13151358115,4697844.12144933
5944,3441000000.0,2022-07-18 17:57:04,-83.5609346,42.4043148,3,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5609346 42.4043148),289250.90210235736,4697845.692372014
5945,3442000000.0,2022-07-18 17:57:05,-83.560957,42.4043276,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.560957 42.4043276),289249.10148028546,4697847.169375903
5946,3443000000.0,2022-07-18 17:57:06,-83.5609741,42.4043303,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5609741 42.4043303),289247.7032135176,4697847.511650125
5947,3444000000.0,2022-07-18 17:57:07,-83.5609923,42.4043358,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5609923 42.4043358),289246.223796619,4697848.167586567
5948,3445000000.0,2022-07-18 17:57:08,-83.5610028,42.4043406,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610028 42.4043406),289245.375736314,4697848.726676375
5949,3446000000.0,2022-07-18 17:57:09,-83.5610236,42.4043391,5,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610236 42.4043391),289243.6588964722,4697848.611739078
5950,3447000000.0,2022-07-18 17:57:10,-83.561042,42.404338,4,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.561042 42.404338),289242.1409135491,4697848.535263234
5951,3448000000.0,2022-07-18 17:57:11,-83.5610471,42.4043213,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610471 42.4043213),289241.665252452,4697846.6934399335
5952,3449000000.0,2022-07-18 17:57:12,-83.5610468,42.4043033,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610468 42.4043033),289241.62965069,4697844.693850742
5953,3450000000.0,2022-07-18 17:57:13,-83.5610456,42.4042778,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610456 42.4042778),289241.64299657603,4697841.859175544
5954,3451000000.0,2022-07-18 17:57:14,-83.561063,42.4042836,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.561063 42.4042836),289240.2304228978,4697842.546441389
5955,3452000000.0,2022-07-18 17:57:15,-83.5610741,42.4042765,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610741 42.4042765),289239.2931232342,4697841.785563074
5956,3453000000.0,2022-07-18 17:57:16,-83.5610868,42.4042783,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610868 42.4042783),289238.253956294,4697842.01697431
5957,3454000000.0,2022-07-18 17:57:17,-83.5610895,42.4042721,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610895 42.4042721),289238.01098186383,4697841.335186002
5958,3455000000.0,2022-07-18 17:57:18,-83.56109,42.404276,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.56109 42.404276),289237.9828957576,4697841.769510186
5959,3456000000.0,2022-07-18 17:57:19,-83.5610948,42.4042785,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610948 42.4042785),289237.59623493766,4697842.059043166
5960,3457000000.0,2022-07-18 17:57:20,-83.5610955,42.4042796,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610955 42.4042796),289237.54231024615,4697842.182932479
5961,3458000000.0,2022-07-18 17:57:21,-83.561094,42.404278,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.561094 42.404278),289237.6603992749,4697842.001533758
5962,3459000000.0,2022-07-18 17:57:22,-83.5610938,42.404275,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610938 42.404275),289237.66681030917,4697841.667896525
5963,3460000000.0,2022-07-18 17:57:23,-83.5610938,42.4042695,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610938 42.4042695),289237.6483876073,4697841.057138493
5964,3461000000.0,2022-07-18 17:57:24,-83.5610978,42.4042725,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610978 42.4042725),289237.329240687,4697841.400208995
5965,3462000000.0,2022-07-18 17:57:25,-83.5610978,42.4042716,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610978 42.4042716),289237.3262260584,4697841.300266771
5966,3463000000.0,2022-07-18 17:57:26,-83.5610981,42.4042715,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610981 42.4042715),289237.3012014249,4697841.289906813
5967,3464000000.0,2022-07-18 17:57:27,-83.5610906,42.4042616,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610906 42.4042616),289237.88528248994,4697840.171924072
5968,3465000000.0,2022-07-18 17:57:28,-83.5610941,42.4042675,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610941 42.4042675),289237.616998766,4697840.835789395
5969,3466000000.0,2022-07-18 17:57:29,-83.5610945,42.404269,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610945 42.404269),289237.5891035717,4697841.003352742
5970,3467000000.0,2022-07-18 17:57:30,-83.5610915,42.404265,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610915 42.404265),289237.8226020187,4697840.551717774
5971,3468000000.0,2022-07-18 17:57:31,-83.5610918,42.4042641,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610918 42.4042641),289237.7948977203,4697840.452520281
5972,3469000000.0,2022-07-18 17:57:32,-83.5610983,42.4042695,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5610983 42.4042695),289237.2780424647,4697841.068309469
5973,3470000000.0,2022-07-18 17:57:33,-83.5611091,42.4042715,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5611091 42.4042715),289236.39591332723,4697841.317213724
5974,3471000000.0,2022-07-18 17:57:34,-83.5611173,42.404277,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5611173 42.404277),289235.73948507046,4697841.948327897
5975,3472000000.0,2022-07-18 17:57:35,-83.5611295,42.4042806,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5611295 42.4042806),289234.74749702454,4697842.378382876
5976,3473000000.0,2022-07-18 17:57:36,-83.5611488,42.4042998,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5611488 42.4042998),289233.223441518,4697844.558395544
5977,3474000000.0,2022-07-18 17:57:37,-83.5611676,42.4043026,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5611676 42.4043026),289231.6856016577,4697844.9159979075
5978,3475000000.0,2022-07-18 17:57:38,-83.561176,42.4043028,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.561176 42.4043028),289230.9949610246,4697844.959060399
5979,3476000000.0,2022-07-18 17:57:39,-83.5611848,42.4043008,3,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5611848 42.4043008),289230.26403149596,4697844.758812755
5980,3477000000.0,2022-07-18 17:57:40,-83.5611925,42.4042971,6,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5611925 42.4042971),289229.61793618195,4697844.367054642
5981,3478000000.0,2022-07-18 17:57:41,-83.5612006,42.4042993,5,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5612006 42.4042993),289228.95868460584,4697844.631466407
5982,3479000000.0,2022-07-18 17:57:42,-83.5612063,42.4042991,2,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5612063 42.4042991),289228.4889110323,4697844.623407524
5983,3480000000.0,2022-07-18 17:57:43,-83.5612095,42.4043026,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5612095 42.4043026),289228.2372786825,4697845.020015886
5984,3481000000.0,2022-07-18 17:57:44,-83.5612065,42.4043043,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5612065 42.4043043),289228.48986986093,4697845.201347998
5985,3482000000.0,2022-07-18 17:57:45,-83.5612113,42.4042991,0,0,92003059_20220718_1617_IRW0080.csv,POINT (-83.5612113 42.4042991),289228.07741661987,4697844.635820269
